value,is_slotted,id,sku,slug,color,category,image_url,product_type,release_date,release_date_year,variation_id,box_condition,used_image_url,cheapest_product,product_condition,count_for_product_condition,goat_url
Kobe A.D. 2018 'Military Blue',False,494539,AV3555 400,kobe-a-d-2018-military-blue-av3555-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/611/235/original/494539_00.png.png,sneakers,20190201,2019,5f441815-f612-4563-bd42-eed8ee454e82,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-2018-military-blue-av3555-400
Kobe 11 GS 'Easter',False,515266,822945 078,kobe-11-gs-easter-822945-078,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/021/505/279/original/822945_078.png.png,sneakers,,,79ad8e60-3660-41e3-aef2-f77762ee97c5,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-11-gs-easter-822945-078
Kobe 10 GS 'Flight',False,70419,726067 308,kobe-10-gs-flight-726067-308,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/001/153/537/original/726067_308.png.png,sneakers,,,b555801a-c966-4796-b79b-3370a74ff34a,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/032/450/970/square/camera1430590647761397674.jpeg?1581029185,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/032/450/970/square/camera1430590647761397674.jpeg?1581029185""}",used,3,https://www.goat.com/sneakers/kobe-10-gs-flight-726067-308
Zoom Kobe 7 'All Star - Galaxy',False,15222,520810 001,kobe-7,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/041/243/714/original/15222_00.png.png,sneakers,20120224,2012,bc10c7d8-5e79-45fb-ac23-495423c834b5,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-7
Kobe A.D. Mid 'Team Orange',False,498003,942521 111,kobe-a-d-tb-team-orange-942521-111,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/043/011/088/original/942521_111.png.png,sneakers,,,39d882fc-c522-4df0-bd63-fb7eba9757da,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-tb-team-orange-942521-111
Kobe 8 System TB 'Gym Red',False,523478,599520 603,kobe-8-system-tb-red-599520-603,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/022/604/895/original/599520_603.png.png,sneakers,20131016,2013,8fbfd6ae-93f2-4cb2-ac78-e73242992e55,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/085/207/260/square/temp1677086840.jpeg?1677086840,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/085/207/260/square/temp1677086840.jpeg?1677086840""}",used,3,https://www.goat.com/sneakers/kobe-8-system-tb-red-599520-603
Kobe 10 GS 'Pain',False,60783,726067 001,kobe-10-gs-pain-726067-001,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/825/877/original/726067_001.png.png,sneakers,,,7e1acd2e-ca8a-4458-a579-f5c41bc87431,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/079/414/978/square/temp1665610011.jpeg?1665610011,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/079/414/978/square/temp1665610011.jpeg?1665610011""}",used,1,https://www.goat.com/sneakers/kobe-10-gs-pain-726067-001
Kobe Mentality GS,False,7139,705387 600,kobe-mentality-3-5y-7y-kids-basketball-shoe-705387-600,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/011/521/original/705387600.png.png,sneakers,,,7903ccc0-c3b0-4950-a563-568586923234,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/086/408/851/square/temp1679599328.jpeg?1679599328,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/086/408/851/square/temp1679599328.jpeg?1679599328""}",used,3,https://www.goat.com/sneakers/kobe-mentality-3-5y-7y-kids-basketball-shoe-705387-600
Zoom Kobe 4 'Draft Day',False,24331,344335 151,zoom-kobe-4-344335-151,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/968/203/original/24331_00.png.png,sneakers,20090611,2009,26150ed5-bd0f-4be3-87f9-529182ba0177,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-4-344335-151
Kobe 9 EM TB 'Black Metallic Silver',False,529751,685776 002,kobe-9-em-tb-black-metallic-silver-685776-002,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/023/415/757/original/685776_002.png.png,sneakers,20141101,2014,ac380c7b-6b32-4875-a903-2ff21edb442b,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-9-em-tb-black-metallic-silver-685776-002
Kobe 10 '5AM Flight',False,9488,705317 403,kobe-x-men-s-basketball-shoe-705317-403,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/063/257/182/original/9488_00.png.png,sneakers,20150207,2015,7ddd50e3-76e2-4a0c-89e8-1d8e665387c0,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-x-men-s-basketball-shoe-705317-403
Kobe 11 Elite Low 'Last Emperor',False,41672,822675 105,kobe-11-822675-105,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/714/008/original/41672_00.png.png,sneakers,20160204,2016,058b70c8-0bdd-40f7-89bd-89c8a0a71239,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-11-822675-105
Kobe A.D. Exodus 'Red',False,541850,AT3874 603,kobe-a-d-exodus-red-at3874-603,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/887/989/original/541850_00.png.png,sneakers,,,a37186be-2cd8-4785-9617-eb099a45f583,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-exodus-red-at3874-603
Kobe 8 GS 'Extraterrestrial',False,13304,555586 800,kobe-8-gs-extraterrestrial-555586-800,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/015/899/original/555586_800.png.png,sneakers,,,c15402f7-15b0-4102-9586-e668e17ce1c8,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-8-gs-extraterrestrial-555586-800
Undefeated x Kobe 4 Protro 'Fir',False,538301,CQ3869 301,undefeated-x-kobe-4-protro-giannis-antetokounmpo-cq3869-301,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/327/960/original/538301_00.png.png,sneakers,20190824,2019,788dc04a-3569-4334-8371-536e80718272,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/undefeated-x-kobe-4-protro-giannis-antetokounmpo-cq3869-301
Kobe 6 GS 'Grinch',False,24622,429913 300,kobe-6-gs-grinch-429913-300,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/033/018/original/429913_300.png.png,sneakers,,,59a0046f-2b54-42fa-bb9f-f65b110c9bfd,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-6-gs-grinch-429913-300
Kobe A.D. GS 'Midnight Navy',False,426677,869987 406,kobe-a-d-gs-midnight-navy-869987-406,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/013/793/049/original/869987_406.png.png,sneakers,20170201,2017,209d198f-a211-4988-b69f-e0e01d834557,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/069/141/281/square/temp1647198495.jpeg?1647198495,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/069/141/281/square/temp1647198495.jpeg?1647198495""}",used,2,https://www.goat.com/sneakers/kobe-a-d-gs-midnight-navy-869987-406
Kobe A.D. 'Igloo',False,166021,852425 300,kobe-a-d-igloo-852425-300,teal,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/723/707/original/166021_00.png.png,sneakers,20170701,2017,d7a17db7-1941-40dc-bd01-01e589065998,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-igloo-852425-300
Zoom Kobe 6 'Italian Camo',False,24883,429659 900,zoom-kobe-6-camo-429659-900,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/032/998/original/429659_900.png.png,sneakers,20110604,2011,2fc07539-164d-4a3c-b681-0b1a9877d991,good_condition,https://image.goat.com/attachments/product_outer_pictures/images/036/495/427/square/temp1589214017.jpeg?1589214017,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/036/495/427/square/temp1589214017.jpeg?1589214017""}",used,2,https://www.goat.com/sneakers/zoom-kobe-6-camo-429659-900
Kobe A.D. 2018 'Moon Particle',False,449766,AV3555 004,kobe-a-d-2018-moon-particle-av3555-004,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/018/790/original/449766_00.png.png,sneakers,20180920,2018,5f8d96d6-bd2e-4fd0-a9c2-33fbdb39ff7f,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-2018-moon-particle-av3555-004
Kobe 8 System 'Challenge Red',False,13296,555035 600,kobe-8-system-challenge-red-555035-600,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/053/871/249/original/13296_00.png.png,sneakers,20130615,2013,a50ace7e-3c2a-4e3d-ab45-b8c7709227d8,badly_damaged,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-8-system-challenge-red-555035-600
Zoom Kobe 5 'White Del Sol',False,49099,386429 104,zoom-kobe-5-386429-104,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/016/119/896/original/386429_104.png.png,sneakers,20101005,2010,2dcc2d2d-64f4-4b6c-b852-28dc23660f7f,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/064/913/889/square/temp1639758016.jpeg?1639758016,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/064/913/889/square/temp1639758016.jpeg?1639758016""}",used,2,https://www.goat.com/sneakers/zoom-kobe-5-386429-104
Zoom Kobe 6 'Black Del Sol',False,24676,429659 002,zoom-kobe-6-429659-002,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/050/508/519/original/429659_002.png.png,sneakers,20101226,2010,598a0b4c-2162-4c78-b65c-e1a78711d3ed,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-6-429659-002
Zoom Kobe 6 'All Star',False,24682,448693 600,zoom-kobe-6-all-star-all-star-448693-600,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/159/758/original/24682_00.png.png,sneakers,20110217,2011,b30daa60-cf53-440e-a85b-665c47b35832,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-6-all-star-all-star-448693-600
Kobe AD Mid 'Baseline',False,224289,922482 100,kobe-ad-mid-baseline-922482-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/042/664/249/original/224289_00.png.png,sneakers,20171001,2017,9a5ecbee-05e1-4836-b2d0-ef6a1d3f7c8a,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-ad-mid-baseline-922482-100
Zoom Kobe 7 System 'Lakers',False,97154,488371 101,zoom-kobe-7-system-lakers-488371-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/074/831/878/original/97154_00.png.png,sneakers,20120331,2012,f779ee22-ef4b-4723-9109-f165920f5a10,good_condition,https://image.goat.com/attachments/product_outer_pictures/images/078/329/599/square/temp1663442562.jpeg?1663442562,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/078/329/599/square/temp1663442562.jpeg?1663442562""}",used,19,https://www.goat.com/sneakers/zoom-kobe-7-system-lakers-488371-101
Kobe 11 'Barcelona',False,72805,836183 806,kobe-11-em-barcelona-836183-806,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/068/643/112/original/72805_00.png.png,sneakers,20161015,2016,7686e5a0-3b44-4079-9f51-40eea1dc502e,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-11-em-barcelona-836183-806
Kobe 8 System 'Year of the Horse',False,13244,639654 674,kobe-8-year-of-the-horse-639654-674,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/017/111/original/639654_674.png.png,sneakers,20140101,2014,b7a39948-c370-4b20-acb2-392ca0be9acb,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-8-year-of-the-horse-639654-674
Kobe 11 GS 'Tinker Hatfield',False,178387,822945 060,kobe-11-gs-tinker-hatfield-822945-060,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/005/005/427/original/822945_060.png,sneakers,20160505,2016,29ece7ec-224d-41f9-9baf-6e98cc2d96aa,good_condition,https://image.goat.com/attachments/product_outer_pictures/images/032/032/633/square/temp1580260755.jpeg?1580260755,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/032/032/633/square/temp1580260755.jpeg?1580260755""}",used,3,https://www.goat.com/sneakers/kobe-11-gs-tinker-hatfield-822945-060
Zoom Kobe 5 'Lower Merion Aces Away',False,24127,386429 005,zoom-kobe-5-lower-merion-aces-386429-005,silver,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/032/666/original/386429_005.png.png,sneakers,20100306,2010,a6419b46-cb40-4bfb-902e-aac01145f245,good_condition,https://image.goat.com/attachments/product_outer_pictures/images/035/414/985/square/camera172327828735934932.jpeg?1586947038,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/035/414/985/square/camera172327828735934932.jpeg?1586947038""}",used,5,https://www.goat.com/sneakers/zoom-kobe-5-lower-merion-aces-386429-005
Kobe A.D. iD,False,498340,921529 XXX,kobe-a-d-id-921529-xxx,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/019/329/713/original/921529_XXX.png.png,sneakers,,,b34239c3-21a7-4879-879d-d7e2504ca79e,good_condition,https://image.goat.com/attachments/product_outer_pictures/images/088/854/050/square/temp1685108080.jpeg?1685108080,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/088/854/050/square/temp1685108080.jpeg?1685108080""}",used,2,https://www.goat.com/sneakers/kobe-a-d-id-921529-xxx
Kobe 10 'Pain',False,28525,705317 001,kobe-10-pain-705317-001,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/083/804/original/705317_001.png.png,sneakers,20150709,2015,9de53105-7071-49c2-aa9a-345dbb841abf,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-10-pain-705317-001
Kobe 8 'Green Glow',False,15221,555035 304,kobe-8-b870adcc-63ef-41de-a46f-298538594e9b,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/069/341/778/original/15221_00.png.png,sneakers,20131202,2013,0481ee77-14d1-4347-98cf-8b21f85bb06a,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-8-b870adcc-63ef-41de-a46f-298538594e9b
Kobe 11 'Mamba Day' iD,False,51210,865773 99X,kobe-xi-manda-day-id-865773-991,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/992/480/original/51210_00.png.png,sneakers,20160413,2016,47a0b66d-ae4d-4ec8-98ef-0a20f142e739,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-xi-manda-day-id-865773-991
Zoom Kobe 6 'Purple Gradient',False,24991,429659 010,zoom-kobe-6-429659-010,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/032/983/original/429659_010.png.png,sneakers,20110505,2011,732d5462-210c-461d-85b6-a89c832c6e3c,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-6-429659-010
Kobe 10 Elite 'Elevate',False,14876,718763 041,nike-kobe-10-elite-elevate-718763-041,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/063/207/730/original/14876_00.png.png,sneakers,20150515,2015,493854a3-82d5-4123-a844-0eb4f495e782,no_original_box,,,new_no_defects,0,https://www.goat.com/sneakers/nike-kobe-10-elite-elevate-718763-041
Kobe 11 'Mambacurial',False,68218,836183 635,kobe-11-what-the-mambacurial-836183-635,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/967/730/original/68218_00.png.png,sneakers,20160915,2016,36f74e6f-4db2-4a8f-ad6e-57e6b4ee48b2,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/kobe-11-what-the-mambacurial-836183-635
Zoom Kobe 7 Supreme 'Concord',False,55103,488244 100,zoom-kobe-7-system-supreme-concord-488244-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/688/443/original/488244_100.png.png,sneakers,20110106,2011,7520766c-8e45-4d53-a30f-f81bdc2d0dec,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-7-system-supreme-concord-488244-100
Zoom Kobe 4 Protro 'Draft Day',False,454064,AV6339 100,zoom-kobe-4-protro-orion-blue-av6339-100,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/300/418/original/454064_00.png.png,sneakers,20190215,2019,ac91994b-e269-4a72-bfec-7f1807e12237,good_condition,,,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-4-protro-orion-blue-av6339-100
Zoom Kobe 7 iD,False,492150,518386 XXX,zoom-kobe-7-id-518386-xxx,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/018/351/829/original/518386_XXX.png.png,sneakers,,,142ed01b-f381-4fe2-b6bd-88734a54078d,no_original_box,https://image.goat.com/attachments/product_outer_pictures/images/063/716/385/square/temp1637874010.jpeg?1637874010,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/063/716/385/square/temp1637874010.jpeg?1637874010""}",used,3,https://www.goat.com/sneakers/zoom-kobe-7-id-518386-xxx
