@context,@type,name,image,releaseDate,brand,model,sku,color,description,goat_url
http://schema.org,Product,Air Jordan 9 Retro PS 'Kobe',['https://image.goat.com/750/attachments/product_template_pictures/images/016/509/183/original/401811_121.png.png'],,Air Jordan,Air Jordan 9 Retro PS 'Kobe',401811 121,White/Tour Yellow-Concord,,https://www.goat.com/sneakers/air-jordan-9-retro-ps-kobe-401811-121
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'University Red' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-mid-tb-university-red-942521-102
http://schema.org,Product,Zoom Kobe 1 'All Star',['https://image.goat.com/750/attachments/product_template_pictures/images/052/457/865/original/21251_00.png.png'],2006-02-01T23:59:59.999Z,Nike,Zoom Kobe 1 'All Star',313143 101,White/Black-Varsity Red,"The Nike Zoom Kobe 1 emerges in an ‘All-Star’ colorway from 2006. The white, red and black color scheme emerges throughout the upper, which is constructed with premium leather, while the blocking also appears on the sole. The sock-like collar wraps the ankle, while the inside of the tongue reads ‘All Star 2006.’ Zoom Air provides lightweight cushioning, and Kobe’s sheath logo can be found on the tongue and back heel.",https://www.goat.com/sneakers/zoom-kobe-1-313143-101
http://schema.org,Product,Zoom Kobe 7 Supreme 'Del Sol',['https://image.goat.com/750/attachments/product_template_pictures/images/000/036/077/original/488244_001.png.png'],2011-12-23T23:59:59.999Z,Nike,Zoom Kobe 7 Supreme 'Del Sol',488244 001,Black/Metallic Silver/Tour Yellow/White,"The Kobe 7 Supreme surfaces in a classic Los Angeles Lakers-inspired color palette, featuring a black upper that incorporates a durable, no-sew design. Tour Yellow accents contrast the look, appearing primarily on the removable sockliner that provides greater fit and support. Consumers chose from ‘Attack Fast’ which featured Zoom Air or ‘Attack Strong’ which features a Lunarlon insert and a higher cut bootie that wrapped the ankle.",https://www.goat.com/sneakers/zoom-kobe-7-supreme-488244-001
http://schema.org,Product,Kobe A.D. NXT 'Black White',['https://image.goat.com/750/attachments/product_template_pictures/images/079/929/687/original/157141_00.png.png'],2017-06-03T23:59:59.999Z,Nike,Kobe A.D. NXT 'Black White',882049 007,Black/White,"The Nike Kobe A.D. goes completely laceless with the NXT edition, featuring a monochromatic design, seamless mesh upper, and mono-sockliner for a snug fit. The silhouette integrates a draw-cord lacing system to create cinched down fastening application. Kobe branding can be discovered throughout the design, appearing on the outsole, heel, and footbed, while a reverse Swoosh is stamped on the white midsole.",https://www.goat.com/sneakers/kobe-a-d-nxt-882049-007
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 6 GS 'Camo Concord' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-6-gs-camo-concord-429913-900
http://schema.org,Product,Zoom Kobe 5 'All Star',['https://image.goat.com/750/attachments/product_template_pictures/images/000/032/678/original/386429_601.png.png'],2010-02-06T23:59:59.999Z,Nike,Zoom Kobe 5 'All Star',386429 601,Daring Red/Black-White,"The Nike Zoom Kobe 5 ‘All-Star’ was created for Kobe Bryant for the 2010 All-Star Game. The low-cut upper features a Daring Red Flywire upper with perforations on the toe box and a black external heel counter. The upper is mounted on a full-length black Phylon midsole alongside Nike Zoom units in heel and forefoot, supported by a midfoot shank plate and a translucent rubber outsole.",https://www.goat.com/sneakers/zoom-kobe-5-all-star-386429-601
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Designed by Eric Avar, the revolutionary low-top cut of the Kobe 4 was inspired by Kobe Bryant’s experience playing basketball in soccer shoes when he was a kid in Italy. The shoe is supported by Flywire technology on the upper and Zoom Air underfoot. This Zoom Kobe 4 ‘Lakers Away’ released in September 2009 with a unique gradient fade on the upper, going from black at the top to Concord at the heel. It also boasts metallic gold accents and Bryant’s signature on the heel support wing.",https://www.goat.com/sneakers/zoom-kobe-4-344335-073
http://schema.org,Product,Undefeated x Zoom Kobe 1 Protro 'Red Camo',['https://image.goat.com/750/attachments/product_template_pictures/images/079/009/661/original/439718_00.png.png'],2018-08-24T23:59:59.999Z,Nike,Undefeated x Zoom Kobe 1 Protro 'Red Camo',BV1207 900,Multi-Color/Black,"Undefeated partnered with Nike on the Zoom Kobe 1 Protro for a Player Exclusive rendition of Kobe’s first signature silhouette with the sneaker brand. The shoes originally released in four different colorways of the camo textile to represent each one of UNDFTD’s US chapter stores. This red camo iteration was only available at the Santa Monica storefront and implements a carbon fiber accent on the midsole shank, with the brand’s classic five-strike logo on the heel.",https://www.goat.com/sneakers/undefeated-x-kobe-1-protro-pe-red-camo-undftd-k1-red
http://schema.org,Product,Zoom Kobe 6 'Grey Camo',['https://image.goat.com/750/attachments/product_template_pictures/images/000/032/999/original/429659_901.png.png'],2011-07-26T23:59:59.999Z,Nike,Zoom Kobe 6 'Grey Camo',429659 901,Multi-Color/Concord/Black/White,"Kobe Bryant’s sixth signature sneaker with Nike is designed to reflect his ‘Black Mamba’ nickname, featuring a camouflage print on the upper’s reptilian texture. Concord accents line the sockliner and Swoosh, and mesh textile along the tongue promotes breathability. Nike Zoom technology is included in the midsole.",https://www.goat.com/sneakers/zoom-kobe-6-429659-901
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe Mentality GS on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-mentality-3-5y-7y-kids-basketball-shoe-705387-600
http://schema.org,Product,Kobe A.D. Exodus TB 'White Black',['https://image.goat.com/750/attachments/product_template_pictures/images/025/888/507/original/AT3874_101.png.png'],,Nike,Kobe A.D. Exodus TB 'White Black',AT3874 101,White/Black,,https://www.goat.com/sneakers/kobe-a-d-2018-tb-white-black-at3874-101
http://schema.org,Product,Kobe 9 Premium HTM 'Milan - Wolf Grey',['https://image.goat.com/750/attachments/product_template_pictures/images/000/021/281/original/698595_010.png.png'],2014-04-08T23:59:59.999Z,Nike,Kobe 9 Premium HTM 'Milan - Wolf Grey',698595 010,Wolf Grey/White,"The HTM series is an expansive, collaborative body of work from Hiroshi Fujiwara, Tinker Hatfield and Mark Parker that celebrates the possibilities offered by Flyknit technology. The Kobe 9 Premium 'HTM' features a Wolf Grey Flyknit upper with reflective flecked laces and Flywire cables. The reflective detailing also makes its way to the Swooshes, while an ultrathin web outsole rests underfoot.",https://www.goat.com/sneakers/kobe-9-premium-htm-698595-010
http://schema.org,Product,Kobe 8 System GC 'Christmas',['https://image.goat.com/750/attachments/product_template_pictures/images/013/255/540/original/555286_060.png.png'],2012-12-26T23:59:59.999Z,Nike,Kobe 8 System GC 'Christmas',555286 060,Black/Bright Crimson-Fiberglass-Vivid Sulphur,,https://www.goat.com/sneakers/kobe-8-system-gc-christmas-555286-060
http://schema.org,Product,Kobe 11 Elite Low Flyknit iD,['https://image.goat.com/750/attachments/product_template_pictures/images/005/320/479/original/903710_993.png.png'],,Nike,Kobe 11 Elite Low Flyknit iD,903710 XXX,Multi-Color/Multi-Color,,https://www.goat.com/sneakers/kobe-11-elite-low-flyknit-id-903710-993
http://schema.org,Product,Kobe A.D. 'Midnight Fog' Sample,['https://image.goat.com/750/placeholders/product_templates/medium/missing.png'],,Nike,Kobe A.D. 'Midnight Fog' Sample,852425 745085,Midnight Fog/Iridescent-White,,https://www.goat.com/sneakers/kobe-a-d-midnight-fog-sample-852425-745085
http://schema.org,Product,Zoom Kobe 8 EXT 'Year of the Snake - Black',['https://image.goat.com/750/attachments/product_template_pictures/images/049/485/182/original/582554_001.png.png'],2013-03-09T23:59:59.999Z,Nike,Zoom Kobe 8 EXT 'Year of the Snake - Black',582554 001,Black/Black/Metallic Silver,"Nike celebrated Lunar New Year 2013 with the Zoom Kobe 8 EXT ‘Year of the Snake,’ featuring a scaly texture on the all-black upper. The design plays off twin serpent themes, one relating to the Chinese Zodiac, the other referencing Kobe’s ‘Black Mamba’ persona. Branding elements, including a large Swoosh on the quarter panel and Kobe’s personal logo on the heel, are rendered in rough suede.",https://www.goat.com/sneakers/zoom-kobe-8-ext-year-of-the-snake-582554-001
http://schema.org,Product,Zoom Kobe 4 'Gold Medal',['https://image.goat.com/750/attachments/product_template_pictures/images/051/980/621/original/24437_00.png.png'],2009-07-19T23:59:59.999Z,Nike,Zoom Kobe 4 'Gold Medal',344335 141,Wht/Drk Obsdn-Vrsty Rd-Mtllc G,,https://www.goat.com/sneakers/zoom-kobe-4-gold-medal-344335-141
http://schema.org,Product,Kobe 8 Gs,['https://image.goat.com/750/placeholders/product_templates/medium/missing.png'],,Nike,Kobe 8 Gs,555586 601,Digital Pink/Elctrc Yllw-N Trq,,https://www.goat.com/sneakers/kobe-8-gs-555586-601
http://schema.org,Product,Zoom Kobe Icon 'Metallic Silver',['https://image.goat.com/750/attachments/product_template_pictures/images/056/355/724/original/60748_00.png.png'],,Nike,Zoom Kobe Icon 'Metallic Silver',832836 001,Metallic Silver/White/Black/Metallic Silver,,https://www.goat.com/sneakers/zoom-kobe-icon-metallic-silver-832836-001
http://schema.org,Product,Zoom Kobe Icon,['https://image.goat.com/750/attachments/product_template_pictures/images/011/254/246/original/818583_100.png.png'],,Nike,Zoom Kobe Icon,818583 100,White/Gum Light Brown,,https://www.goat.com/sneakers/zoom-kobe-icon-818583-100
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Dubbed ‘Chaos,’ this unique colorway of the Zoom Kobe 5 debuted in 2009 with a look inspired by Heath Ledger’s portrayal of the Joker from The Dark Knight. The design is distinguished by iridescent purple panels, green accents, red speckling on the midsole, and two-tone purple and red laces.",https://www.goat.com/sneakers/zoom-kobe-5-386429-531
http://schema.org,Product,Zoom Kobe Venomenon 5 'Bright Crimson',['https://image.goat.com/750/attachments/product_template_pictures/images/003/648/105/original/749884_604.png.png'],,Nike,Zoom Kobe Venomenon 5 'Bright Crimson',749884 604,Bright Crimson/Tide Pool Blue-Black,,https://www.goat.com/sneakers/kobe-5-venomenon-5-749884-604
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The Nike Zoom Kobe 5 GS 'Lakers' pays tribute to the only professional team Kobe Bryant played for during his 20-year NBA career. Dressed in black, yellow and Varsity Purple, this shoe is sized specifically for kids. Released in January 2010, its low-top silhouette includes the Kobe 'Sheath' logo and Nike Swoosh in yellow and perforations on its black toe box. Created to be a lighter sneaker without compromising stability, it also features Nike's Flywire technology and Nike Zoom units in the heel and forefoot.",https://www.goat.com/sneakers/kobe-5-gs-386647-071
http://schema.org,Product,Kobe 9 High KRM EXT 'Red Mamba',['https://image.goat.com/750/attachments/product_template_pictures/images/078/716/117/original/33008_00.png.png'],2014-12-19T23:59:59.999Z,Nike,Kobe 9 High KRM EXT 'Red Mamba',716993 600,Challenge Red/Challenge Red,"Released in December 2014 as a lifestyle take on the performance silhouette, the Kobe 9 High KRM EXT sneaker is cast in a bright ‘Challenge Red’ colorway, with touches of snake-like texturing throughout. The high-top sneaker features other premium details like a premium leather tongue, sleek mirror-like finish on the midsole, and synthetic python along the upper.",https://www.goat.com/sneakers/kobe-9-high-krm-ext-men-s-shoe-716993-600-c1e405c7-792f-4702-96ea-394fa0b1f160
http://schema.org,Product,Kobe 10 Elite 'Commander',['https://image.goat.com/750/attachments/product_template_pictures/images/000/060/299/original/718763_004.png'],2015-10-14T23:59:59.999Z,Nike,Kobe 10 Elite 'Commander',718763 004,Black/Metallic Silver-Blue Lagoon-Volt,"Kobe Bryant made a tribute to then-President Barack Obama in October 2015 with this special Kobe 10 Elite clad in team colors from the Commander in Chief’s Honolulu high school. Based around an all-black Flyknit upper, the silhouette features bright Blue Lagoon and Volt accents, including a matching blue translucent outsole. A Latin expression translating to “history is life’s teacher” adorns the tongue alongside a vibrant Volt eagle.",https://www.goat.com/sneakers/kobe-10-elite-718763-004
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. TB 'White Yellow' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-white-yellow-at3874-106
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 EM TB 'Black Metallic Silver' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-em-tb-black-metallic-silver-685776-002
http://schema.org,Product,Zoom Kobe 4 'Fade To Black',['https://image.goat.com/750/attachments/product_template_pictures/images/078/605/776/original/869450_005.png'],2016-03-30T23:59:59.999Z,Nike,Zoom Kobe 4 'Fade To Black',869450 005,Dust/Dust,"This Nike Zoom Kobe 4 'FTB' features a monochromatic Dust Grey colorway with a Flywire upper, Lunar Foam midsole, and Zoom Air cushioning. The Kobe 4 was the first low-top version of the Kobe series and was worn by Bryant in 2009 for his fourth NBA title win against the Orlando Magic and his first Finals’ MVP Award. The sneaker dropped in March 2016 as part of Kobe’s ‘Fade to Black’ / ‘Black Mamba’ collection. The 13-part collection released special edition colorways for the entire Kobe signature shoe line, as well as the Hyperdunk and Huarache 2k4, leading up to Kobe’s last game in the NBA in April 2016.",https://www.goat.com/sneakers/zoom-kobe-4-ftb-869450-005
http://schema.org,Product,Kobe 10 Elite Premium HTM 'Oreo',['https://image.goat.com/750/attachments/product_template_pictures/images/078/722/960/original/39868_00.png.png'],2016-01-07T23:59:59.999Z,Nike,Kobe 10 Elite Premium HTM 'Oreo',805937 010,Black/White,"Hiroshi Fujiwara, Tinker Hatfield, and Mark Parker combine as HTM on the NikeLab Kobe X Elite Low HTM. The sneaker features a grey-scale Flyknit upper, Free-inspired piping on the Flex grooves, a white Swoosh, and a leather Kobe logo at the tongue. The cushioning system combines a Zoom Air midsole with Lunarlon technology. The Kobe X Elite takes inspiration from a variety of objects, including a shark jaw, a F-1 race car, and a mamba arrowhead among others.",https://www.goat.com/sneakers/nikelab-kobe-x-elite-low-htm-805937-010
http://schema.org,Product,Kobe 9 EM 'Bruce Lee',['https://image.goat.com/750/attachments/product_template_pictures/images/044/811/582/original/13143_00.png.png'],2014-03-29T23:59:59.999Z,Nike,Kobe 9 EM 'Bruce Lee',646701 700,University Gold/Blk-Lsr Crmsn,"Nike Basketball revived the Bruce Lee colorway for the first low-top edition of the Nike Kobe 9, featuring University Gold hues throughout the majority of the Engineered Mesh upper. Red hits appear on the Mamba tongue logo and on the eyelets of the lacing system, while the black hues on the outsole, Swoosh, and heel continue the reference for the Bruce Lee inspired color palette.",https://www.goat.com/sneakers/kobe-9-em-bruce-lee-646701-700
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe KB Mentality 2 on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-kb-mentality-2-818952-401
http://schema.org,Product,Crazy 97 EQT Elevation Kobe Bryant 'Dunk Contest' 2022,['https://image.goat.com/750/attachments/product_template_pictures/images/073/409/630/original/914017_00.png.png'],2022-02-17T23:59:59.999Z,adidas,Crazy 97 EQT Elevation Kobe Bryant 'Dunk Contest' 2022,GY4520,Regal Purple/Footwear White/Core Black,,https://www.goat.com/sneakers/crazy-97-eqt-elevation-kobe-bryant-dunk-contest-2022-gy4520
http://schema.org,Product,Zoom Kobe 6 'Barcelona',['https://image.goat.com/750/attachments/product_template_pictures/images/002/013/147/original/429659_800.png'],2011-01-01T23:59:59.999Z,Nike,Zoom Kobe 6 'Barcelona',429659 800,Bright Mango/Black,"The Zoom Kobe 6 ‘Barcelona’ takes inspiration from Bryant’s father’s European legacy as a professional basketball player. In FCB team red, the design features a snakeskin-textured upper contrasted by a black Swoosh and robust TPU heel counter. The contrast continues underfoot with a black midsole topped off by a translucent rubber outsole.",https://www.goat.com/sneakers/kobe-6-barcelona-429659-800
http://schema.org,Product,Zoom Kobe 5 'Lakers Home',['https://image.goat.com/750/attachments/product_template_pictures/images/000/478/877/original/386429_102.png.png'],2009-10-31T23:59:59.999Z,Nike,Zoom Kobe 5 'Lakers Home',386429 102,White/Dl Sol-Ntrl Gry-Vrsty Prp,,https://www.goat.com/sneakers/zoom-kobe-5-lakers-386429-102
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Part of the Nike Zoom Kobe 7 Predator series, the Zoom Kobe 7 System 'Wolf Grey' sneaker consists of a tonal colorway with eye-catching pops of color. The shoe is additional accented with a howling wolf sitting underneath Black Mamba’s signature at the heel. Flywire cables are incorporated into the lacing system for foot-hugging support. The base debuted the Kobe System, two interchangeable cushioning systems, ‘Attack Fast’ and ‘Attack Strong.’",https://www.goat.com/sneakers/zoom-kobe-7-system-wolf-grey-488371-002
http://schema.org,Product,Kobe A.D. Mid 'Lakers Purple',['https://image.goat.com/750/attachments/product_template_pictures/images/018/351/845/original/942521_502.png.png'],,Nike,Kobe A.D. Mid 'Lakers Purple',942521 502,Court Purple/Metallic Silver,,https://www.goat.com/sneakers/kobe-a-d-tb-promo-lakers-purple-942521-502
http://schema.org,Product,Kobe A.D. Mid 'Orange Blaze',['https://image.goat.com/750/attachments/product_template_pictures/images/017/664/967/original/942521_801.png.png'],,Nike,Kobe A.D. Mid 'Orange Blaze',942521 801,Orange Blaze/Metallic Silver,,https://www.goat.com/sneakers/kobe-a-d-tb-orange-blaze-942521-801
http://schema.org,Product,Zoom Kobe 1 'Prelude',['https://image.goat.com/750/attachments/product_template_pictures/images/057/670/953/original/13278_00.png.png'],2013-12-07T23:59:59.999Z,Nike,Zoom Kobe 1 'Prelude',640221 001,Black/Multi-Color-Wolf Grey,"The first ever retro of a signature Kobe sneaker, the ‘Prelude’ colorway of the Kobe 1 dropped in 2013 as a tribute to one of Bryant’s finest performances: scoring 81 points against the Toronto Raptors in 2006. The sneaker, in shades of black and grey, honors the achievement with a graphic print on the collar and Swoosh, while a snakeskin pattern emerges on the rest of the upper. A white patch, marked with ‘81pts’ in gold lettering, appears on the insole.",https://www.goat.com/sneakers/zoom-kobe-1-prelude-640221-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"HTM is a design collaboration between Fragment Design founder Hiroshi Fujiwara, legendary Nike designer Tinker Hatfield and Nike President and CEO Mark Parker. The Kobe 9 Premium HTM brought Flyknit to the low-top version of the Kobe 9 for the first time, joining internal Lunarlon cushioning and dynamic Flywire supports. The design also includes reflective flecked laces, anodized HTM aglets, embossed snake scales and a signature HTM logo. It launched exclusively at Nike Stadium Milano and Excelsior in Milan on April 2014 before a limited July 2014 release at NikeLab in New York.",https://www.goat.com/sneakers/kobe-9-premium-htm-698595-009
http://schema.org,Product,Zoom Kobe 6 'China',['https://image.goat.com/750/attachments/product_template_pictures/images/080/458/918/original/24709_00.png.png'],2011-03-05T23:59:59.999Z,Nike,Zoom Kobe 6 'China',429659 006,Metallic Pewter/Ink-White-Crimson,"To celebrate Kobe Bryant’s following in China, Nike created the ‘China’ rendition of the Kobe 6. The shoe incorporates a snake inspired design on the upper, featuring a metallic pewter snakeskin embossing that’s contrasted with an Ink Swoosh and Crimson Kobe branding. Nike Zoom is included for cushioning, while ‘VENOMENON’ is stamped onto the forefoot section of the midsole.",https://www.goat.com/sneakers/zoom-kobe-6-china-429659-006
http://schema.org,Product,Kobe 8 System 'Easter',['https://image.goat.com/750/attachments/product_template_pictures/images/078/453/361/original/13101_00.png.png'],2013-03-29T23:59:59.999Z,Nike,Kobe 8 System 'Easter',555035 302,Fiberglass/Court Purple-Back-Laser Purple,"Appearing in an Easter inspired colorway, the Nike Kobe 8 System features a seamless Engineered Mesh upper with a unique gradient design that consists of teal, yellow, and purple tones. The seamless overlays enhance forefoot support and breathability with an adaptive fit, while a full-length drop-in Lunarlon insert provides lightweight cushioning.",https://www.goat.com/sneakers/kobe-8-system-easter-555035-302
http://schema.org,Product,Kobe 10 Elite 'Opening Night',['https://image.goat.com/750/attachments/product_template_pictures/images/000/458/250/original/802762_707.png.png'],2015-11-27T23:59:59.999Z,Nike,Kobe 10 Elite 'Opening Night',802762 707,Tour Yellow/Volt/Black,"Designed by Eric Avar, the Kobe 10 Elite was the first Flyknit basketball shoe constructed from recycled polyester yarn, with the equivalent of five plastic bottles being reused for each pair. This ‘Opening Night’ edition dropped shortly after the start of the 2015-2016 NBA season, Bryant’s last as a pro. The high-top features a Tour Yellow Flyknit upper with black accents and a speckled black midsole, reflective 3M accents on the Kobe sheath on the tongue and a gold Roman numeral X on the heel of the outsole.",https://www.goat.com/sneakers/kobe-10-opening-night-802762-707
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 11 Elite Low 'All Star' iD on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-11-elite-low-asg-id-855885-991
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 5 PE 'Parade' Sample on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-5-pe-parade-sample-su10mnbskt930
http://schema.org,Product,Kobe A.D. EP 'Chrome',['https://image.goat.com/750/attachments/product_template_pictures/images/013/793/043/original/852427_110.png.png'],2017-01-01T23:59:59.999Z,Nike,Kobe A.D. EP 'Chrome',852427 110,White/Chrome,"Nike started 2016 with an exclusive release of the Kobe AD silhouette that blends in seamlessly on the court just as well as it does on the street. The Kobe A.D. EP 'Chrome' features an engineered Chrome mesh upper with Dynamic Flywire technology on the lacing system for structure. The low top also sports leather accents, metallic silver details on the Swoosh and heel counter, and a Zoom Air midsole for lightweight cushioning.",https://www.goat.com/sneakers/kobe-a-d-ep-chrome-852427-110
http://schema.org,Product,Kobe 10 GS 'All Star',['https://image.goat.com/750/attachments/product_template_pictures/images/000/011/650/original/743872097.png.png'],,Nike,Kobe 10 GS 'All Star',743872 097,BLACK/MULTI-COLOR-VOLT,"Released to coincide with the 2015 All-Star NBA Weekend, this colorway is part of the classic Kobe 10 pack. The Kobe 10 GS 'All Star' features a black mesh upper, a hybrid cushioning system and dynamic traction. The sneaker also boasts Metallic Silver accents on the Swoosh branding, heel and tongue, as well as a dual-tone orange and Volt midsole. The basketball sneaker also sports triangular patterns on the toe box as a nod to the World Fair Unisphere.",https://www.goat.com/sneakers/kobe-x-as-3-5y-7y-kids-basketball-shoe-743872-097
http://schema.org,Product,Answer 4 'Kobe Bryant' PE,['https://image.goat.com/750/attachments/product_template_pictures/images/009/786/808/original/BS9847.png.png'],2018-02-16T23:59:59.999Z,Reebok,Answer 4 'Kobe Bryant' PE,BS9847,Team Purple/Flat Grey/White,"When Kobe Bryant, otherwise known as The Black Mamba, didn’t yet have a new sneaker contract with any company, Reebok gave him a special colorway of the Iverson Answer 4. The Answer 4 'Kobe Bryant' PE features a white tumbled leather upper with purple leather accents on the mudguard, toe box, lining, and pull tabs. The basketball shoe is laceless, and boasts grey detailing throughout the midsole and midfoot, “I3” branding on the sides, and face logo on the outsole.",https://www.goat.com/sneakers/answer-4-kobe-bryant-pe-bs9847
http://schema.org,Product,Kobe A.D. Mid 'Pure Platinum',['https://image.goat.com/750/attachments/product_template_pictures/images/083/100/610/original/393546_00.png.png'],2018-01-02T23:59:59.999Z,Nike,Kobe A.D. Mid 'Pure Platinum',922482 004,Pure Platinum/White,"Nike Basketball and Kobe Bryant added the Kobe A.D. Mid ‘Pure Platinum’ sneaker to their lineup in 2018. The platinum upper is decorated with tonal detailing and a metallic Swoosh. The sneaker incorporates special symbols representing the milestones of Kobe’s career: the athlete's signature on both tongues, 16 Laker’s championship trophies illustrated on the left heel counter, and Roman Numerals representing Kobe's five finals wins seen under the tongue on the right foot.",https://www.goat.com/sneakers/kobe-a-d-mid-pure-platinum-922482-004
http://schema.org,Product,Zoom Kobe 2 'Fade To Black,['https://image.goat.com/750/attachments/product_template_pictures/images/078/711/201/original/45396_00.png.png'],2016-03-25T23:59:59.999Z,Nike,Zoom Kobe 2 'Fade To Black,869452 003,Light Bone/Light Bone,"The Nike Zoom Kobe 2 ‘FTB’ is drawn from the brand’s massive Fade to Black collection from 2016, celebrating Kobe Bryant’s final NBA season. The lineup features the entire line of Kobe Bryant’s Nike signature shoes, as well as the Huarache 2K4 and Hyperdunk ’08. In keeping with the collective color scheme that transitions from light to dark, this Zoom Kobe 2 showcases a monochromatic Light Bone finish on the shoe’s full leather build.",https://www.goat.com/sneakers/zoom-kobe-2-ftb-869452-003
http://schema.org,Product,Kobe 9 Elite 'Influence',['https://image.goat.com/750/attachments/product_template_pictures/images/057/899/225/original/13042_00.png.png'],2014-06-21T23:59:59.999Z,Nike,Kobe 9 Elite 'Influence',630847 300,Multi/Multi,"The Kobe 9 Elite ‘Influence’ covers its towering silhouette in a blend of vibrant hues across its Flyknit upper. The collar is dominated by Volt, with the midfoot appearing in teal and the toe in bright orange. Additional pops of orange are seen on the laces and Nike Flywire cables, integrated together to deliver an adaptive fit, while Lunarlon foam provides lightweight cushioning on the contrasting grey midsole. Carbon fiber inserts are included for stability.",https://www.goat.com/sneakers/kobe-9-elite-influence-630847-300
http://schema.org,Product,Kobe 10 Elite Premium HTM 'Shark Jaw',['https://image.goat.com/750/attachments/product_template_pictures/images/048/815/456/original/33949_00.png.png'],2015-10-01T23:59:59.999Z,Nike,Kobe 10 Elite Premium HTM 'Shark Jaw',805937 101,White/Black,"Hiroshi Fujiwara, Tinker Hatfield and Mark Parker’s collaborative iteration of the Kobe 10 Elite Low HTM plays to the idea of Kobe’s killer instincts on the court. The ‘Shark Jaw’ fashions Kobe’s signature shoe with a white and black design that’s highlighted by a translucent blue outsole. That same outsole sports Nike Free siping in the flex grooves. Borrowing from the Nike Free collection, the shoe combines Lunarlon and Zoom Air, while a Flyknit application, highlighted by Flywire technology, reinforces a locked-down fit up top.",https://www.goat.com/sneakers/kobe-10-elite-low-prm-htm-805937-101
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The Nike Kobe 8 System Elite+ ‘Away’ showcases a classic two-tone colorway, featuring a black engineered mesh upper accented with a metallic gold Swoosh. Additional hits of gold appear on Kobe Bryant’s personal logo on the tongue and heel, as well as Kobe’s hand-scrawled signature atop the anatomical heel counter. The tooling in matching black packs a full-length Lunarlon drop-in midsole for lightweight cushioning.",https://www.goat.com/sneakers/kobe-8-system-elite-away-603269-100
http://schema.org,Product,Kobe 9 Elite GS 'Purple Venom',['https://image.goat.com/750/attachments/product_template_pictures/images/000/016/011/original/636602_500.png.png'],,Nike,Kobe 9 Elite GS 'Purple Venom',636602 500,Prpl Vnm/Vvd Pnk-Trf Orng-Ltl,,https://www.goat.com/sneakers/kobe-9-elite-gs-purple-venom-636602-500
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"This Kobe 6 gives a '3D/Hollywood' colorway to a model that honors Kobe Bryant's iconic alter ego. 'The Black Mamba' comes to life on this shoe with a polyurethane 'island' upper that has the look and feel of snakeskin. Released in February 2011, the sneaker is dressed in Dark Grey, Chlorine Blue and Daring Red, a nod to the vibrant scene in the Los Angeles area. While the Nike Swoosh is displayed in blue on the right foot, it appears in red on the left, both surrounded by 3-D imagery.",https://www.goat.com/sneakers/kobe-6-gs-3d-hollywood-429913-006
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Crazy 1 Kobe 'Lakers Home' 2006 on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/crazy-1-kobe-sunshine-467309
